forecast_date,target,actual,abs_err_uv_HLSTM_GRU,abs_err_uv_GRU,abs_err_uv_ANN,abs_err_mv_HLSTM_GRU,abs_err_mv_GRU,abs_err_mv_ANN,abs_err_ensemble_uv,abs_err_ensemble_mv,abs_err_ensemble_all
2026-06-25,PRmsl,100670.0,6.704199999992852,28.852599999998347,55.04670000000624,255.6940000000032,79.13520000000426,117.369200000001,30.20110000000568,19.729900000005728,5.235599999999977
2026-06-25,RH2m,82.0,1.878699999999995,0.9531999999999954,1.984499999999997,3.6012000000000057,0.6089999999999947,0.2305000000000063,0.3529999999999944,1.3265999999999991,0.8397999999999968
2026-06-25,TMP2m,27.9,0.052900000000001,0.3333000000000012,0.0679999999999978,0.3188999999999993,0.5015999999999998,0.4651999999999994,0.1061000000000014,0.0941999999999971,0.0060000000000002
2026-06-26,PRmsl,100710.0,63.73519999999553,91.31350000000384,83.988400000002,195.2339999999968,150.98040000000037,102.51390000000538,79.67900000000373,19.420100000003004,49.54959999999846
2026-06-26,RH2m,82.0,2.325100000000006,4.8827,5.019199999999998,4.919799999999995,3.444199999999995,1.5083999999999946,4.075699999999998,3.2908000000000044,3.6832
2026-06-26,TMP2m,28.1,0.9284,0.7780999999999985,0.5795999999999992,0.7423000000000002,0.8317999999999977,0.2512999999999969,0.7619999999999969,0.6083999999999996,0.6851999999999983
2026-06-27,PRmsl,100620.0,58.76249999999709,21.601899999994203,22.64890000000014,286.6634999999951,12.758900000000722,3.290900000007241,34.33770000000368,90.2045999999973,62.271200000002864
2026-06-27,RH2m,80.0,1.0644999999999951,2.235600000000005,4.476200000000006,2.822500000000005,2.8722000000000065,1.317700000000002,2.592100000000002,2.3375000000000057,2.4647999999999968
2026-06-27,TMP2m,29.0,0.476700000000001,0.1251999999999995,0.2169999999999987,0.1244000000000014,0.2784000000000013,0.2173000000000016,0.1282999999999994,0.0618000000000016,0.0949999999999988
2026-06-28,PRmsl,100530.0,60.46850000000268,0.4355000000068685,37.662100000001374,238.93910000000324,17.425099999993108,21.754400000005266,32.56510000000708,81.08950000000186,56.82730000000447
2026-06-28,RH2m,84.0,6.372200000000007,7.4542,8.962999999999994,6.279399999999995,6.529300000000006,5.579899999999995,7.596500000000006,6.129499999999993,6.863
2026-06-28,TMP2m,28.1,1.6831999999999994,1.4562999999999988,1.4130000000000005,1.4110999999999976,1.6056999999999988,1.1290999999999976,1.5174999999999983,1.381999999999998,1.4497
2026-06-29,PRmsl,100530.0,33.58070000000589,41.34769999999844,22.56359999999404,162.80079999999725,46.51469999999972,62.2786999999953,10.11019999999553,18.00250000000233,3.946100000001025
2026-06-29,RH2m,89.0,6.462100000000007,8.391499999999994,7.818100000000001,8.1447,8.4927,7.408199999999994,7.557199999999995,8.015199999999993,7.786199999999994
2026-06-29,TMP2m,26.9,2.306700000000003,2.0138,1.6543000000000028,1.9995000000000007,2.3606000000000016,1.803600000000003,1.9916000000000016,2.0546000000000006,2.023100000000003
2026-06-30,PRmsl,100530.0,44.6027000000031,26.68529999999737,1.558099999994738,161.50509999999483,45.22340000000258,71.96300000000338,5.453099999998813,14.772899999996298,10.112999999997555
2026-06-30,RH2m,90.0,4.580299999999994,6.610699999999994,6.581299999999999,7.721599999999995,7.335499999999996,6.144599999999997,5.924099999999996,7.067300000000003,6.495699999999999
2026-06-30,TMP2m,26.8,1.6999999999999993,1.6432000000000002,0.888300000000001,1.3781,1.801400000000001,1.1054999999999993,1.410499999999999,1.4283,1.4193999999999996
2026-07-01,PRmsl,100430.0,113.8709999999992,50.75449999999546,75.22319999999308,230.86969999999565,57.927800000004936,24.068299999999,79.94950000000244,104.28859999999986,92.11909999999624
2026-07-01,RH2m,90.0,5.174700000000001,6.989599999999996,6.418099999999996,7.857200000000006,7.033000000000001,6.674999999999997,6.194100000000006,7.1884000000000015,6.691299999999998
2026-07-01,TMP2m,26.7,1.9566000000000017,1.848600000000001,0.8885000000000005,1.8954000000000024,1.895199999999999,1.2296000000000014,1.5646000000000022,1.6734000000000009,1.6189999999999998
2026-07-02,PRmsl,100520.0,98.12649999999849,104.8631000000023,85.17110000000685,138.24109999999928,175.8252000000066,81.41580000000249,96.05359999999928,131.82739999999467,113.94049999999696
2026-07-02,RH2m,91.0,0.0320999999999997,3.1547000000000054,3.1363999999999947,1.1328000000000031,2.3442000000000007,2.484800000000007,2.0862999999999943,1.9872000000000007,2.0367999999999995
2026-07-02,TMP2m,26.3,0.7456999999999994,0.534399999999998,0.399799999999999,0.4369999999999976,0.9503999999999984,0.3741999999999983,0.5599999999999987,0.5871999999999993,0.573599999999999
2026-07-03,PRmsl,100560.0,13.885500000003958,47.77409999999509,21.38310000000638,14.682600000000091,18.03290000000561,6.614799999995739,27.68090000000666,8.700200000006589,18.190600000001723
2026-07-03,RH2m,91.0,0.8329999999999984,2.540700000000001,2.5024999999999977,0.5263000000000062,2.1591999999999985,2.5523000000000025,1.4034000000000049,1.745900000000006,1.5746000000000038
2026-07-03,TMP2m,26.2,0.6084999999999994,0.4605999999999994,0.2879000000000005,0.5115000000000016,0.9149999999999991,0.4145000000000003,0.452300000000001,0.6137000000000015,0.5330000000000013
2026-07-04,PRmsl,100320.0,221.1744999999937,239.5749000000069,288.162599999996,208.0685999999987,195.4190999999992,278.4079999999958,249.6374000000069,227.29859999999465,238.46799999999348
2026-07-04,RH2m,91.0,1.022199999999998,2.5308,2.311800000000005,0.0576999999999969,1.876400000000004,2.236599999999996,1.2734999999999983,1.390199999999993,1.3318000000000012
2026-07-04,TMP2m,26.3,0.3820999999999976,0.2508999999999979,0.1322000000000009,0.3286999999999977,0.6483999999999988,0.2482000000000006,0.254999999999999,0.4084000000000003,0.3316999999999979
2026-07-05,PRmsl,100020.0,264.587400000004,215.1410000000033,263.65170000000217,257.9318000000057,200.37720000000263,323.905700000003,247.79339999999505,260.73820000000705,254.26579999999376
2026-07-05,RH2m,91.0,1.504499999999993,2.3087000000000018,2.1658000000000044,0.342100000000002,1.645399999999995,1.9440000000000024,0.9899999999999948,1.082499999999996,1.0361999999999938
2026-07-05,TMP2m,26.4,0.3271000000000015,0.066399999999998,0.1181000000000018,1.2459000000000024,1.7555000000000014,0.3612000000000002,0.1263000000000005,1.1209000000000024,0.6235999999999997
2026-07-06,PRmsl,100000.0,133.3518999999942,210.70750000000407,115.41879999999946,216.7679999999964,246.5592999999936,188.6606000000029,153.1594000000041,217.3292999999976,185.2443000000057
2026-07-06,RH2m,88.0,4.379199999999997,0.4719999999999942,0.8560999999999979,3.7021000000000015,1.710499999999996,1.4654000000000025,1.9024,2.2926999999999964,2.0976
2026-07-06,TMP2m,26.9,0.0301999999999971,0.6220999999999997,0.3487999999999971,0.5686,1.3100999999999985,0.230599999999999,0.3337000000000003,0.3240999999999978,0.3288999999999973
2026-07-07,PRmsl,100110.0,47.53789999999572,21.59769999999844,82.13349999999627,34.48949999999604,2.207699999999022,36.233500000002095,50.42299999999523,24.31020000000717,13.056400000001304
2026-07-07,RH2m,88.0,2.735900000000001,1.0100999999999942,0.5130000000000052,1.162300000000002,0.789599999999993,0.6646999999999963,0.4043000000000063,0.8722000000000065,0.6381999999999977
2026-07-07,TMP2m,27.0,0.3490000000000002,0.545300000000001,0.1185000000000009,0.8201,1.072600000000001,0.1521000000000008,0.1049000000000006,0.1348999999999982,0.1199000000000012
2026-07-08,PRmsl,100300.0,107.00500000000466,26.954899999997,236.36119999999937,282.56320000000414,206.04099999999744,217.28059999999823,123.44040000000678,235.2948999999935,179.36759999999776
2026-07-08,RH2m,88.0,3.1129999999999995,0.5520000000000067,0.318799999999996,1.5720000000000027,0.5828999999999951,0.719300000000004,0.747399999999999,0.4784999999999968,0.6129999999999995
2026-07-08,TMP2m,27.8,0.4785000000000003,1.3712000000000018,0.7908000000000008,0.1313999999999993,1.7265000000000017,0.9149999999999991,0.8802000000000021,0.8367000000000004,0.8583999999999996
2026-07-09,PRmsl,100610.0,324.3168000000005,421.82330000000366,324.84829999999783,423.7213000000047,466.9293000000034,345.77700000000186,356.99610000000393,412.14250000000175,384.5693000000029
2026-07-09,RH2m,84.0,6.889899999999997,3.181600000000003,3.5450000000000017,5.810100000000006,4.578299999999999,3.159000000000006,4.538799999999995,4.515799999999999,4.527299999999997
2026-07-09,TMP2m,28.2,0.389800000000001,1.4046999999999985,0.7345000000000006,0.9627000000000016,1.0850000000000009,0.7009000000000007,0.843,0.2744,0.5586999999999982
2026-07-10,PRmsl,100830.0,210.0604000000021,258.51380000000063,227.43399999999383,439.4551999999967,255.0754000000016,232.3641000000061,232.00269999999728,308.9649000000063,270.4838000000018
2026-07-10,RH2m,82.0,6.7196,2.8774999999999977,3.343199999999996,4.519300000000001,4.954099999999997,3.3455000000000013,4.3134000000000015,4.272999999999996,4.293199999999999
2026-07-10,TMP2m,28.4,0.7372999999999976,1.5550999999999997,0.8329999999999984,0.872200000000003,1.258499999999998,0.6942999999999984,1.0417999999999985,0.3601999999999989,0.700999999999997
2026-07-11,PRmsl,100780.0,82.58289999999397,36.11380000000645,49.33819999999832,2.560899999996764,13.502200000002633,22.508499999996275,56.011599999998,12.857199999998556,34.43439999999828
2026-07-11,RH2m,83.0,5.004999999999996,1.2764999999999986,1.208200000000005,2.2476000000000056,2.8636000000000053,0.4908999999999963,2.496499999999997,1.8674000000000035,2.182000000000002
